Heating Fuel,Measure Values,State,Upgrade Package Assignment,Measure Names
Natural Gas,45223.65631,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,46960.16399,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,63230.33405,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Propane,188030.67,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,86310.48583,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,179046.2294,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,123041.0161,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,95392.95819,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Propane,84218.31777,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Propane,167856.7863,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,106871.442,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,103660.1925,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Propane,124509.9097,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,119694.5387,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,104129.1311,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,106683.756,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,85611.28728,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,78349.90457,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,59409.02822,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,102686.8625,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,72769.5288,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,111410.5015,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,55580.31045,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Fuel Oil,115248.364,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,65965.72143,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Fuel Oil,98647.9157,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,81649.30452,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,118295.6817,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,65295.22565,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,66949.58357,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,50799.43167,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,42919.73675,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,82115.6695,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,75009.45486,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,59915.29651,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Propane,130390.5925,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Propane,203452.618,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,142047.6517,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,113441.6386,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,110583.9453,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,49208.47152,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,52595.34335,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,60730.07229,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,45368.08394,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,43342.34837,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,96828.71126,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Propane,73823.60801,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,56875.82667,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,105413.9747,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,64932.89614,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,72310.11827,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,62952.44568,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,63338.64322,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Fuel Oil,85774.34414,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,178549.0335,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,86011.95761,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,104641.5184,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,97828.43523,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,71261.02226,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,59216.15481,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,44337.36796,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,42769.0614,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,91423.26836,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,59214.40019,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,69702.19167,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,50270.2438,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,175090.6044,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,131343.8057,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,84316.77246,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Propane,121897.082,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Propane,122257.9289,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,96782.60329,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Propane,87762.43728,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,175538.0405,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,153047.6189,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,141528.9818,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,66462.08034,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,84152.50895,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,165030.0292,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,70732.3296,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,67059.69111,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,83734.97778,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,68827.78254,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,48629.7156,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,39790.67929,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,60941.82198,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,240278.4216,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Propane,209534.7256,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,107639.8067,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Propane,65621.52815,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,37803.8256,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Propane,55339.82404,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,153132.9933,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,73536.70979,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,93114.84863,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,68258.66273,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,97580.40981,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,61278.42488,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,68659.53647,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,42833.83374,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,29930.27293,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,46806.33528,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,100225.9859,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,89585.23996,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,122291.4028,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,63142.98246,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,72919.83046,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,67996.95739,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,51946.76588,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,37709.09593,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,37099.97359,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Propane,77068.6855,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,41534.93978,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,99218.63844,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,73267.34813,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,105053.6912,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,119289.0084,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,86248.77128,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,62142.54253,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Fuel Oil,242228.8216,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,57513.28084,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,114904.6124,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,102124.0831,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,56775.76708,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,41793.3056,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Fuel Oil,116730.0299,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,96250.31134,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,73714.81606,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,44212.61265,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,68277.34081,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,69577.39024,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,45042.85892,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,31896.9808,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,54452.95717,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,92165.14958,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,51948.10019,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,35799.50552,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Natural Gas,88454.88321,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,118038.0178,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,47999.26186,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Natural Gas,69928.21545,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Electricity,150622.1772,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,68906.55555,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,82984.36917,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Electricity,134375.7241,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Electricity,75670.4713,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
Electricity,42569.14501,PA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
Fuel Oil,76314.79072,PA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,141788.2562,PA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
Fuel Oil,52364.1397,PA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
